"Cliente","Marca1","Marca2","Marca3","Marca_Inno1","Marca_Inno2"
7789,0.287619047619048,0.0495238095238095,0,0.139047619047619,0
7803,0.531428571428571,0.059047619047619,0,0,0
7804,0.384761904761905,0,0,0.28952380952381,0
7806,0.28952380952381,0,0,0.139047619047619,0.139047619047619
7811,0.603809523809524,0,0.28952380952381,0.451428571428571,0
7816,0.662857142857143,0,0.451428571428571,0.451428571428571,0.451428571428571
7820,0,0,0.150476190476191,0.28952380952381,0
7824,0.704761904761905,0,0,0,0.28952380952381
7825,0.904761904761905,0,0,0.28952380952381,0.28952380952381
7831,0,0,0,0.150476190476191,0
7832,0.775238095238095,0,0,0.161904761904762,0
7837,0.961904761904762,0,0.150476190476191,0.139047619047619,0.139047619047619
7840,0.161904761904762,0,0.161904761904762,0,0
7845,0.266666666666667,0,0,0.312380952380952,0.150476190476191
7848,0.150476190476191,0,0.150476190476191,0.150476190476191,0
7854,0.860952380952381,0,0,0.451428571428571,0.451428571428571
7857,0.883809523809524,0,0.312380952380952,0.150476190476191,0
7860,0.451428571428571,0,0.312380952380952,0.451428571428571,0.28952380952381
7861,0.266666666666667,0,0,0.139047619047619,0
7873,0.952380952380952,0.019047619047619,0.161904761904762,0.139047619047619,0.139047619047619
7875,0.933333333333333,0,0.451428571428571,0.150476190476191,0.150476190476191
7876,0.401904761904762,0,0,0.451428571428571,0
7878,0,0,0,0.161904761904762,0.161904761904762
7879,0.687619047619048,0.367619047619048,0.161904761904762,0,0.312380952380952
7880,0,0,0,0.150476190476191,0
7882,0.48,0,0.150476190476191,0.312380952380952,0.312380952380952
7884,0,0,0,0.28952380952381,0
7891,0.733333333333333,0,0,0.161904761904762,0
7896,0.752380952380952,0,0.312380952380952,0,0
7904,0.112380952380952,0,0,0,0
7906,0.643809523809524,0,0.161904761904762,0.451428571428571,0
7908,0.834285714285714,0.306666666666667,0.451428571428571,0.28952380952381,0.28952380952381
7920,0.11047619047619,0,0,0.451428571428571,0.451428571428571
7921,0.84952380952381,0,0,0,0
7923,0.0514285714285714,0,0,0,0
7924,0.6,0,0.451428571428571,0.312380952380952,0.312380952380952
7927,0.700952380952381,0,0.300952380952381,0.312380952380952,0.150476190476191
7931,0,0,0,0.312380952380952,0
7936,0,0,0,0.150476190476191,0
7937,0.325714285714286,0.059047619047619,0,0.28952380952381,0.139047619047619
7939,0.28952380952381,0,0,0,0
7944,0,0,0.139047619047619,0,0.139047619047619
7948,0.914285714285714,0,0.150476190476191,0.300952380952381,0.300952380952381
7955,0.961904761904762,0.460952380952381,0.161904761904762,0.28952380952381,0.451428571428571
7964,0.499047619047619,0.31047619047619,0.161904761904762,0,0.161904761904762
7970,0,0,0.161904761904762,0.139047619047619,0
7974,0.674285714285714,0,0,0.451428571428571,0.451428571428571
7976,0,0,0.150476190476191,0.28952380952381,0
7977,0.150476190476191,0,0.150476190476191,0.150476190476191,0
7996,0.923809523809524,0.40952380952381,0.312380952380952,0.139047619047619,0.139047619047619
7998,0,0,0,0.451428571428571,0.451428571428571
8001,0.300952380952381,0,0,0,0
8004,0.952380952380952,0.0476190476190476,0.300952380952381,0.451428571428571,0.451428571428571
8007,0.0990476190476191,0.398095238095238,0,0.28952380952381,0.28952380952381
8014,0,0,0,0.312380952380952,0
8017,0.278095238095238,0.00952380952380952,0.451428571428571,0.161904761904762,0.161904761904762
8021,0.144761904761905,0.0247619047619048,0.161904761904762,0.312380952380952,0.312380952380952
8029,0.961904761904762,0,0,0.28952380952381,0.139047619047619
8031,0,0.059047619047619,0,0.161904761904762,0
8033,0.019047619047619,0,0,0,0
8035,0.952380952380952,0.059047619047619,0.312380952380952,0.150476190476191,0
8037,0,0,0,0.312380952380952,0
8038,0.775238095238095,0,0,0.312380952380952,0
8040,0.281904761904762,0,0,0,0
8054,0.152380952380952,0,0,0.150476190476191,0
8055,0.923809523809524,0,0,0,0
8058,0,0,0.312380952380952,0,0
8059,0.497142857142857,0.306666666666667,0,0.150476190476191,0.150476190476191
8070,0.777142857142857,0.0247619047619048,0.150476190476191,0.312380952380952,0
8073,0.961904761904762,0,0,0.312380952380952,0
8080,0.697142857142857,0,0,0,0
8082,0.464761904761905,0.059047619047619,0.161904761904762,0.451428571428571,0.451428571428571
8091,0.510476190476191,0,0,0,0
8093,0.422857142857143,0,0.161904761904762,0,0
8096,0,0,0,0.300952380952381,0
8097,0.933333333333333,0,0.451428571428571,0.451428571428571,0.150476190476191
8098,0.952380952380952,0.558095238095238,0.312380952380952,0.28952380952381,0.28952380952381
8099,0.933333333333333,0.16,0.451428571428571,0.451428571428571,0.451428571428571
8106,0.820952380952381,0.0285714285714286,0,0.139047619047619,0
8109,0.491428571428571,0.0971428571428572,0.150476190476191,0,0
8111,0.127619047619048,0,0,0.451428571428571,0
8113,0.845714285714286,0.318095238095238,0.139047619047619,0,0
8114,0.314285714285714,0,0.161904761904762,0.451428571428571,0.451428571428571
8117,0,0,0,0,0
8125,0,0,0,0.312380952380952,0
8127,0.895238095238095,0,0.312380952380952,0.312380952380952,0.312380952380952
8130,0.257142857142857,0,0.161904761904762,0.451428571428571,0
8135,0.822857142857143,0,0,0,0
8140,0.180952380952381,0,0,0,0
8141,0,0,0,0.150476190476191,0
8145,0,0,0.312380952380952,0.312380952380952,0.312380952380952
8149,0.611428571428571,0.0133333333333333,0,0,0.161904761904762
8152,0.563809523809524,0,0,0.312380952380952,0
8153,0.819047619047619,0.0723809523809524,0.161904761904762,0.139047619047619,0
8157,0.485714285714286,0,0,0.139047619047619,0.139047619047619
8163,0.702857142857143,0,0,0.451428571428571,0.451428571428571
8164,0.255238095238095,0,0,0.161904761904762,0.161904761904762
8170,0.314285714285714,0,0,0.139047619047619,0
8175,0,0,0,0.139047619047619,0.139047619047619
8178,0.952380952380952,0,0,0,0
8183,0.0247619047619048,0,0,0.28952380952381,0.28952380952381
8186,0.0990476190476191,0,0.161904761904762,0.451428571428571,0.451428571428571
8192,0.685714285714286,0.0933333333333333,0,0,0
8196,0.487619047619048,0.106666666666667,0.312380952380952,0.139047619047619,0
8198,0.914285714285714,0,0,0,0
8200,0.161904761904762,0,0,0.150476190476191,0
8203,0.493333333333333,0,0.28952380952381,0.312380952380952,0.150476190476191
8207,0.106666666666667,0,0,0.150476190476191,0.150476190476191
8220,0.891428571428571,0,0.161904761904762,0.150476190476191,0.150476190476191
8233,0.942857142857143,0,0.150476190476191,0.312380952380952,0.312380952380952
8235,0.792380952380952,0,0,0.28952380952381,0.28952380952381
8238,0.144761904761905,0,0,0,0
8241,0.798095238095238,0,0.312380952380952,0,0
8243,0,0,0,0.139047619047619,0
8249,0.952380952380952,0,0,0.451428571428571,0.312380952380952
8253,0.36,0,0,0,0
8258,0.923809523809524,0,0,0.150476190476191,0
8268,0.923809523809524,0,0.150476190476191,0.451428571428571,0.451428571428571
8273,0.923809523809524,0.059047619047619,0,0.139047619047619,0.139047619047619
8275,0,0,0,0.150476190476191,0
8276,0,0,0,0,0
8285,0.432380952380952,0,0,0,0
8299,0.291428571428571,0,0,0.150476190476191,0
8301,0.807619047619048,0,0.312380952380952,0.451428571428571,0.150476190476191
8302,0,0,0,0.139047619047619,0
8303,0.876190476190476,0.0704761904761905,0.150476190476191,0.451428571428571,0.451428571428571
8304,0.697142857142857,0,0,0,0
8305,0.0495238095238095,0,0,0,0
8306,0.0819047619047619,0,0,0.28952380952381,0.28952380952381
8310,0.820952380952381,0,0,0.150476190476191,0
8312,0.843809523809524,0,0.161904761904762,0.150476190476191,0.150476190476191
8313,0.961904761904762,0.0476190476190476,0.150476190476191,0.312380952380952,0
8319,0,0,0,0.451428571428571,0
8323,0.127619047619048,0,0,0.139047619047619,0
8329,0,0,0,0.312380952380952,0
8330,0.699047619047619,0.019047619047619,0.28952380952381,0.150476190476191,0.150476190476191
8336,0.318095238095238,0,0.28952380952381,0,0
8337,0,0,0.451428571428571,0,0
8338,0.961904761904762,0,0,0.451428571428571,0.451428571428571
8339,0.150476190476191,0,0,0,0.28952380952381
8343,0.961904761904762,0,0,0,0.161904761904762
8345,0.493333333333333,0,0,0,0
8347,0.674285714285714,0,0,0.300952380952381,0
8350,0.607619047619048,0.175238095238095,0,0.161904761904762,0
8352,0,0,0,0,0
8357,0.205714285714286,0,0.451428571428571,0.451428571428571,0.300952380952381
8359,0,0,0,0,0
8365,0,0,0,0.451428571428571,0.161904761904762
8366,0.428571428571429,0,0,0.28952380952381,0.28952380952381
8368,0.419047619047619,0,0.451428571428571,0.150476190476191,0.150476190476191
8372,0.394285714285714,0,0,0,0.312380952380952
8376,0.215238095238095,0,0.28952380952381,0.139047619047619,0.139047619047619
8379,0.904761904761905,0,0.451428571428571,0.161904761904762,0.161904761904762
8383,0.636190476190476,0,0,0.161904761904762,0.161904761904762
8389,0.106666666666667,0,0,0,0
8392,0.245714285714286,0,0,0.161904761904762,0
8394,0.744761904761905,0.234285714285714,0,0.28952380952381,0
8396,0.580952380952381,0.923809523809524,0.312380952380952,0.300952380952381,0.300952380952381
8399,0.527619047619048,0.314285714285714,0,0.28952380952381,0.139047619047619
8404,0,0,0,0,0
8405,0,0,0,0.139047619047619,0
8411,0,0,0,0.28952380952381,0.28952380952381
8412,0.420952380952381,0.00952380952380952,0.150476190476191,0,0
8416,0.580952380952381,0,0,0,0
8429,0.735238095238095,0,0.312380952380952,0,0
8430,0.20952380952381,0,0.28952380952381,0,0
8431,0,0,0,0.161904761904762,0
8442,0.961904761904762,0.398095238095238,0.451428571428571,0.161904761904762,0.161904761904762
8443,0.72,0,0.312380952380952,0.28952380952381,0.28952380952381
8446,0.904761904761905,0,0,0.312380952380952,0
8448,0.163809523809524,0,0.150476190476191,0.139047619047619,0
8455,0.626666666666667,0,0,0.312380952380952,0
8456,0,0,0,0.28952380952381,0
8457,0,0,0,0.150476190476191,0
8459,0.824761904761905,0,0,0.139047619047619,0.139047619047619
8460,0.942857142857143,0,0.451428571428571,0.28952380952381,0
8465,0.92952380952381,0,0.150476190476191,0.161904761904762,0.161904761904762
8466,0.872380952380953,0,0,0.161904761904762,0.161904761904762
8469,0.687619047619048,0,0.161904761904762,0.451428571428571,0
8470,0,0,0.161904761904762,0.161904761904762,0.161904761904762
8472,0.914285714285714,0.0704761904761905,0.312380952380952,0,0
8479,0.952380952380952,0.0704761904761905,0.150476190476191,0.150476190476191,0
8484,0.900952380952381,0,0.161904761904762,0.451428571428571,0
8485,0.687619047619048,0,0,0,0
8487,0.116190476190476,0,0,0.139047619047619,0
8490,0.961904761904762,0,0.451428571428571,0.150476190476191,0.312380952380952
8494,0,0,0,0,0.139047619047619
8497,0,0,0.312380952380952,0,0.300952380952381
8499,0.961904761904762,0.48952380952381,0.451428571428571,0.300952380952381,0
8505,0,0,0,0.150476190476191,0
8510,0.780952380952381,0,0.312380952380952,0.150476190476191,0
8513,0.0476190476190476,0,0.161904761904762,0.161904761904762,0
8514,0,0,0,0.150476190476191,0
8518,0.641904761904762,0,0.451428571428571,0.161904761904762,0
8520,0,0,0.28952380952381,0.312380952380952,0
8527,0,0,0,0,0.28952380952381
8532,0.127619047619048,0,0,0,0.161904761904762
8533,0.363809523809524,0,0,0.139047619047619,0.139047619047619
8535,0,0,0,0.150476190476191,0
8542,0.883809523809524,0,0.451428571428571,0.300952380952381,0.139047619047619
8544,0.961904761904762,0,0,0,0
8547,0.916190476190476,0.00952380952380952,0,0.139047619047619,0
8549,0.565714285714286,0,0.150476190476191,0,0
8551,0.16952380952381,0.0838095238095238,0,0.451428571428571,0
8553,0.841904761904762,0,0.312380952380952,0.28952380952381,0.28952380952381
8560,0.617142857142857,0,0,0.139047619047619,0
8566,0.337142857142857,0,0,0,0
8567,0.961904761904762,0.194285714285714,0,0.312380952380952,0.312380952380952
8569,0.716190476190476,0,0,0.451428571428571,0.451428571428571
8571,0.487619047619048,0,0.161904761904762,0.28952380952381,0
8584,0.626666666666667,0,0,0.312380952380952,0
8585,0,0,0,0.150476190476191,0
8588,0.961904761904762,0,0,0.451428571428571,0.451428571428571
8591,0.485714285714286,0,0,0.451428571428571,0.451428571428571
8593,0,0,0.150476190476191,0,0
8608,0.857142857142857,0,0,0,0
8615,0.657142857142857,0,0,0,0.312380952380952
8623,0.685714285714286,0.0819047619047619,0,0.312380952380952,0.312380952380952
8627,0.36,0,0,0.312380952380952,0.312380952380952
8653,0.295238095238095,0,0,0.451428571428571,0.150476190476191
8659,0.152380952380952,0,0.312380952380952,0,0.150476190476191
8666,0,0,0,0.139047619047619,0.139047619047619
8668,0.451428571428571,0,0,0.451428571428571,0.28952380952381
8674,0.481904761904762,0,0.139047619047619,0.28952380952381,0.28952380952381
8685,0.622857142857143,0,0.312380952380952,0.161904761904762,0
8687,0.352380952380952,0,0,0.150476190476191,0
8690,0.56952380952381,0,0,0.161904761904762,0.451428571428571
8692,0.72,0.0838095238095238,0.150476190476191,0.139047619047619,0
8702,0.323809523809524,0.207619047619048,0.312380952380952,0.451428571428571,0.451428571428571
8711,0.318095238095238,0,0.150476190476191,0.451428571428571,0.451428571428571
8717,0,0,0,0.150476190476191,0
8720,0.419047619047619,0,0,0,0
8729,0.398095238095238,0.161904761904762,0.161904761904762,0.312380952380952,0.312380952380952
8751,0.127619047619048,0,0.161904761904762,0.161904761904762,0
8753,0.664761904761905,0,0.139047619047619,0.451428571428571,0.300952380952381
8768,0.059047619047619,0.131428571428571,0.150476190476191,0.312380952380952,0
8770,0.234285714285714,0,0.300952380952381,0.451428571428571,0.451428571428571
8771,0,0,0,0,0.150476190476191
8785,0.297142857142857,0,0,0,0
8786,0.904761904761905,0,0,0,0.150476190476191
8790,0.56,0,0.161904761904762,0,0
8795,0.302857142857143,0,0,0.150476190476191,0
8796,0.140952380952381,0,0,0,0
8800,0.561904761904762,0,0,0,0
8802,0,0,0.161904761904762,0,0
8808,0,0,0.312380952380952,0,0.312380952380952
8809,0.933333333333333,0,0.312380952380952,0,0
8825,0.380952380952381,0,0,0,0
8826,0.710476190476191,0.262857142857143,0.150476190476191,0,0
8827,0.952380952380952,0,0,0.161904761904762,0
8831,0.00952380952380952,0,0,0.150476190476191,0
8832,0.139047619047619,0,0,0,0
8842,0.780952380952381,0,0.312380952380952,0.312380952380952,0.312380952380952
8859,0.060952380952381,0.0952380952380952,0,0.300952380952381,0.139047619047619
8861,0.561904761904762,0,0,0.451428571428571,0.300952380952381
8863,0.838095238095238,0.222857142857143,0.312380952380952,0.139047619047619,0.139047619047619
8864,0.161904761904762,0,0,0,0
8866,0,0,0,0.451428571428571,0.161904761904762
8868,0.594285714285714,0.0819047619047619,0.312380952380952,0,0
8879,0.150476190476191,0.718095238095238,0.161904761904762,0.161904761904762,0.161904761904762
8885,0.104761904761905,0,0.28952380952381,0,0.150476190476191
8890,0.64952380952381,0.721904761904762,0,0.161904761904762,0
8895,0.139047619047619,0,0.150476190476191,0.150476190476191,0.150476190476191
8896,0.801904761904762,0.499047619047619,0,0.139047619047619,0.139047619047619
8903,0.647619047619048,0,0,0.28952380952381,0
8904,0,0,0,0.161904761904762,0.161904761904762
8905,0,0,0.28952380952381,0,0
8913,0.708571428571429,0.31047619047619,0,0.139047619047619,0.451428571428571
8920,0.466666666666667,0,0.150476190476191,0.451428571428571,0.28952380952381
8921,0.676190476190476,0.131428571428571,0.161904761904762,0.451428571428571,0
8924,0.643809523809524,0.00952380952380952,0,0.161904761904762,0
8925,0.260952380952381,0,0,0,0
8931,0.771428571428572,0,0,0.451428571428571,0.451428571428571
8938,0.874285714285714,0,0,0,0.161904761904762
8942,0.847619047619048,0,0.150476190476191,0.150476190476191,0
8949,0.312380952380952,0,0,0.139047619047619,0
8950,0.765714285714286,0,0.161904761904762,0.139047619047619,0.139047619047619
8952,0.700952380952381,0,0,0.451428571428571,0.451428571428571
8954,0.059047619047619,0,0,0.150476190476191,0.150476190476191
8957,0.893333333333334,0,0.161904761904762,0,0.161904761904762
8959,0.382857142857143,0,0,0.28952380952381,0
8963,0.459047619047619,0.0476190476190476,0,0,0.161904761904762
8965,0.363809523809524,0,0.150476190476191,0.139047619047619,0.139047619047619
8966,0,0,0,0.150476190476191,0.150476190476191
8969,0.790476190476191,0.161904761904762,0.312380952380952,0.451428571428571,0.451428571428571
8973,0.653333333333333,0,0,0,0.139047619047619
8980,0.716190476190476,0,0,0.28952380952381,0.28952380952381
8982,0.201904761904762,0,0,0,0
8983,0.942857142857143,0.144761904761905,0,0,0.150476190476191
8984,0.127619047619048,0,0,0,0.28952380952381
8986,0.725714285714286,0,0,0,0.161904761904762
8988,0.401904761904762,0,0.150476190476191,0.150476190476191,0
8994,0.521904761904762,0.0495238095238095,0,0.161904761904762,0
8997,0.845714285714286,0,0,0,0
8999,0.676190476190476,0,0.451428571428571,0.161904761904762,0
9000,0.961904761904762,0,0.150476190476191,0.451428571428571,0.28952380952381
9001,0,0,0,0.139047619047619,0
9003,0,0,0,0,0.150476190476191
9017,0.780952380952381,0.537142857142857,0,0.451428571428571,0
9020,0.0514285714285714,0,0,0.139047619047619,0
9024,0,0,0,0.161904761904762,0
9027,0.161904761904762,0,0,0,0
9029,0,0.186666666666667,0,0.312380952380952,0.312380952380952
9031,0.592380952380952,0,0,0.451428571428571,0.28952380952381
9033,0.592380952380952,0.154285714285714,0.150476190476191,0.161904761904762,0
9035,0.933333333333333,0,0.161904761904762,0.451428571428571,0.150476190476191
9037,0,0,0.150476190476191,0.150476190476191,0
9042,0.710476190476191,0.0971428571428572,0,0.312380952380952,0.312380952380952
9043,0.662857142857143,0,0,0,0
9046,0.84,0,0,0.150476190476191,0
9048,0.420952380952381,0,0.312380952380952,0.451428571428571,0.451428571428571
9049,0.88,0,0,0.161904761904762,0.161904761904762
9051,0.0838095238095238,0,0,0.300952380952381,0.139047619047619
9059,0.744761904761905,0.24,0.312380952380952,0,0
9067,0.337142857142857,0,0.150476190476191,0.300952380952381,0
9072,0,0,0,0.312380952380952,0
9076,0,0,0,0,0
9083,0.916190476190476,0,0.451428571428571,0.312380952380952,0.312380952380952
9084,0.792380952380952,0,0.312380952380952,0.312380952380952,0.161904761904762
9092,0.895238095238095,0,0,0.451428571428571,0.451428571428571
9093,0.186666666666667,0,0.150476190476191,0.161904761904762,0
9094,0.866666666666667,0,0,0.28952380952381,0.28952380952381
9097,0.278095238095238,0,0,0.161904761904762,0.161904761904762
9099,0.384761904761905,0,0,0.312380952380952,0.161904761904762
9103,0.923809523809524,0,0.312380952380952,0.451428571428571,0.451428571428571
9105,0.847619047619048,0,0.150476190476191,0.312380952380952,0.312380952380952
9117,0.807619047619048,0,0,0.139047619047619,0.139047619047619
9122,0.891428571428571,0,0.150476190476191,0,0
9131,0.0933333333333334,0,0,0,0.150476190476191
9134,0.167619047619048,0,0,0,0
9135,0.0476190476190476,0,0.312380952380952,0,0
9148,0.234285714285714,0,0,0,0
9151,0,0,0,0.150476190476191,0
9152,0.297142857142857,0.106666666666667,0,0,0
9157,0.384761904761905,0.0361904761904762,0,0.451428571428571,0.451428571428571
9158,0.35047619047619,0,0,0.312380952380952,0
9163,0.108571428571429,0.0361904761904762,0,0.312380952380952,0.312380952380952
9166,0.150476190476191,0,0.150476190476191,0.28952380952381,0.28952380952381
9174,0.019047619047619,0,0.161904761904762,0,0
9176,0.150476190476191,0,0.161904761904762,0.451428571428571,0.451428571428571
9177,0,0,0,0.150476190476191,0
9180,0.584761904761905,0,0,0.150476190476191,0
9189,0.116190476190476,0,0,0.312380952380952,0.150476190476191
9191,0.531428571428572,0,0,0.150476190476191,0
9194,0.059047619047619,0,0,0.28952380952381,0
9203,0.24952380952381,0,0,0,0
9211,0.683809523809524,0,0,0.28952380952381,0.150476190476191
9217,0.763809523809524,0,0.150476190476191,0,0.161904761904762
9231,0.12952380952381,0.230476190476191,0.28952380952381,0.150476190476191,0
9233,0.266666666666667,0,0.161904761904762,0.451428571428571,0
9234,0.923809523809524,0.358095238095238,0.312380952380952,0.312380952380952,0.312380952380952
9235,0.186666666666667,0,0,0,0
9236,0.407619047619048,0,0.161904761904762,0,0
9242,0.904761904761905,0,0,0,0
9245,0,0,0,0.451428571428571,0.161904761904762
9248,0.455238095238095,0,0,0.161904761904762,0
9254,0.942857142857143,0,0,0.312380952380952,0.312380952380952
9256,0.695238095238095,0,0.161904761904762,0.161904761904762,0
9264,0.148571428571429,0,0.150476190476191,0.161904761904762,0
9266,0,0,0,0.139047619047619,0.139047619047619
9268,0.933333333333333,0,0.451428571428571,0.312380952380952,0.312380952380952
9271,0.721904761904762,0.784761904761905,0.139047619047619,0.150476190476191,0
9272,0.0247619047619048,0,0,0.161904761904762,0.161904761904762
9283,0.771428571428572,0,0,0.139047619047619,0.161904761904762
9296,0.933333333333333,0,0.139047619047619,0.312380952380952,0
9306,0.942857142857143,0,0.161904761904762,0.451428571428571,0.451428571428571
9312,0.931428571428571,0,0,0.139047619047619,0.139047619047619
9314,0.0552380952380953,0,0,0,0
9320,0.735238095238095,0.0247619047619048,0.312380952380952,0.161904761904762,0.161904761904762
9325,0.186666666666667,0,0.150476190476191,0.28952380952381,0.150476190476191
9339,0.238095238095238,0,0.451428571428571,0.28952380952381,0
9345,0.952380952380952,0.059047619047619,0.150476190476191,0.312380952380952,0
9351,0.116190476190476,0,0,0.451428571428571,0.312380952380952
9359,0,0,0,0.150476190476191,0
9361,0.52952380952381,0,0,0,0
9363,0.60952380952381,0,0,0.139047619047619,0
9370,0,0,0,0.139047619047619,0.139047619047619
9375,0.20952380952381,0,0.150476190476191,0.139047619047619,0
9377,0.620952380952381,0,0,0,0.139047619047619
9378,0.0247619047619048,0,0,0.150476190476191,0
9387,0.933333333333333,0,0,0.28952380952381,0
9395,0,0,0,0.161904761904762,0
9403,0.300952380952381,0,0,0.150476190476191,0
9405,0,0,0.161904761904762,0.451428571428571,0
9407,0,0,0,0.451428571428571,0
9408,0.302857142857143,0,0.150476190476191,0.312380952380952,0
9415,0.0247619047619048,0,0,0.161904761904762,0
9416,0.923809523809524,0.059047619047619,0,0.451428571428571,0.161904761904762
9421,0.923809523809524,0,0,0.150476190476191,0
9426,0.485714285714286,0,0.150476190476191,0,0
9429,0.127619047619048,0,0,0.150476190476191,0
9436,0.563809523809524,0,0,0,0.139047619047619
9438,0.59047619047619,0.116190476190476,0,0,0
9441,0.84952380952381,0,0,0,0
9442,0.131428571428571,0.00952380952380952,0.161904761904762,0,0
9444,0.891428571428571,0.059047619047619,0,0.139047619047619,0.139047619047619
9446,0.942857142857143,0.0876190476190477,0,0.150476190476191,0.28952380952381
9448,0.283809523809524,0,0,0,0
9450,0.693333333333333,0,0.139047619047619,0,0
9459,0.291428571428571,0,0.312380952380952,0.451428571428571,0.150476190476191
9461,0,0,0,0.150476190476191,0
9465,0,0,0,0.28952380952381,0
9466,0,0,0,0.150476190476191,0
9472,0.904761904761905,0,0.161904761904762,0.28952380952381,0.139047619047619
9474,0,0,0,0.28952380952381,0
9482,0.304761904761905,0,0,0.451428571428571,0
9485,0.419047619047619,0,0.312380952380952,0,0
9486,0.281904761904762,0,0.161904761904762,0.150476190476191,0
9497,0.813333333333333,0.00952380952380952,0.150476190476191,0.312380952380952,0.161904761904762
9498,0.830476190476191,0.156190476190476,0.161904761904762,0.139047619047619,0.139047619047619
9502,0.914285714285714,0,0,0.139047619047619,0
9505,0.611428571428571,0.12,0,0,0
9508,0.952380952380952,0,0.451428571428571,0.161904761904762,0.312380952380952
9509,0.161904761904762,0,0,0.451428571428571,0.161904761904762
9510,0,0,0,0.28952380952381,0.28952380952381
9512,0.47047619047619,0,0,0,0
9513,0.316190476190476,0,0,0.28952380952381,0
9514,0.952380952380952,0,0,0,0
9518,0.628571428571429,0,0,0,0
9520,0.763809523809524,0,0.150476190476191,0.28952380952381,0.139047619047619
9523,0.019047619047619,0,0,0.28952380952381,0.28952380952381
9527,0.287619047619048,0,0.150476190476191,0,0
9532,0.211428571428571,0,0.161904761904762,0,0.139047619047619
9542,0.885714285714286,0,0,0,0
9543,0.407619047619048,0,0,0,0
9549,0.579047619047619,0,0,0,0
9555,0.220952380952381,0,0,0,0
9556,0.186666666666667,0,0.150476190476191,0.300952380952381,0
9558,0.895238095238095,0,0,0.139047619047619,0.139047619047619
9562,0,0,0.28952380952381,0.139047619047619,0.139047619047619
9564,0.312380952380952,0.228571428571429,0,0.150476190476191,0.150476190476191
9565,0.302857142857143,0,0,0.451428571428571,0.150476190476191
9566,0.259047619047619,0,0,0,0
9569,0.834285714285714,0,0,0.139047619047619,0.161904761904762
9575,0.942857142857143,0,0.150476190476191,0,0
9577,0.887619047619048,0,0,0.312380952380952,0
9585,0.346666666666667,0,0,0,0
9589,0,0,0,0.150476190476191,0
9591,0.71047619047619,0,0.150476190476191,0.312380952380952,0.451428571428571
9596,0.904761904761905,0,0.312380952380952,0.139047619047619,0
9598,0,0,0.150476190476191,0.150476190476191,0
9601,0,0,0,0.28952380952381,0
9606,0.872380952380952,0,0,0,0
9608,0.276190476190476,0,0,0.451428571428571,0.300952380952381
9609,0.923809523809524,0,0,0.139047619047619,0.139047619047619
9613,0.527619047619048,0,0,0.28952380952381,0.150476190476191
9615,0.952380952380952,0,0,0,0.28952380952381
9620,0.413333333333333,0,0.451428571428571,0.150476190476191,0
9628,0,0,0,0.150476190476191,0
9630,0.287619047619048,0,0.150476190476191,0,0
9631,0,0,0,0.150476190476191,0
9633,0.914285714285714,0.502857142857143,0,0,0.161904761904762
9637,0.373333333333333,0,0.28952380952381,0,0.139047619047619
9639,0.868571428571429,0.0933333333333333,0.451428571428571,0.312380952380952,0.150476190476191
9641,0.0628571428571429,0.196190476190476,0,0.150476190476191,0.150476190476191
9644,0.84952380952381,0.306666666666667,0.451428571428571,0.451428571428571,0.451428571428571
9646,0.299047619047619,0,0.300952380952381,0.139047619047619,0
9651,0.952380952380952,0,0,0.150476190476191,0
9653,0.961904761904762,0,0,0.300952380952381,0.300952380952381
9656,0.127619047619048,0,0,0.312380952380952,0
9659,0.72,0,0,0.28952380952381,0.28952380952381
9660,0.464761904761905,0,0.161904761904762,0,0.161904761904762
9670,0.150476190476191,0,0,0,0.150476190476191
9672,0,0,0,0.312380952380952,0
9675,0,0,0,0,0
9677,0.942857142857143,0,0.150476190476191,0,0
9679,0,0,0.161904761904762,0.150476190476191,0
9688,0.942857142857143,0,0.161904761904762,0.451428571428571,0.300952380952381
9692,0.923809523809524,0,0,0.139047619047619,0.139047619047619
9696,0,0,0,0.150476190476191,0
9699,0,0,0,0,0
9700,0,0,0.150476190476191,0.150476190476191,0
9701,0.641904761904762,0,0.161904761904762,0.28952380952381,0
9708,0.455238095238095,0,0,0.312380952380952,0.312380952380952
9709,0.942857142857143,0,0,0.150476190476191,0
9712,0.876190476190476,0,0.150476190476191,0.150476190476191,0
9716,0.516190476190476,0,0.451428571428571,0.312380952380952,0
9718,0,0,0,0,0
9731,0,0,0,0.150476190476191,0.150476190476191
9733,0.161904761904762,0,0,0.150476190476191,0
9735,0.491428571428571,0,0.451428571428571,0,0.161904761904762
9737,0.314285714285714,0,0,0.28952380952381,0.28952380952381
9739,0.47047619047619,0,0.150476190476191,0,0
9743,0.150476190476191,0,0,0,0.28952380952381
9754,0.535238095238095,0.019047619047619,0,0.161904761904762,0.161904761904762
9755,0.0533333333333333,0.0476190476190476,0,0.150476190476191,0.150476190476191
9756,0,0,0,0.161904761904762,0
9761,0,0,0.161904761904762,0,0
9762,0.592380952380952,0,0,0,0
9768,0.0495238095238095,0.00952380952380952,0,0.139047619047619,0
9772,0.198095238095238,0,0.312380952380952,0.150476190476191,0
9773,0,0,0.161904761904762,0.161904761904762,0
9779,0.942857142857143,0.942857142857143,0.312380952380952,0.161904761904762,0
9783,0,0,0,0,0
9785,0.961904761904762,0.636190476190476,0.312380952380952,0.161904761904762,0.161904761904762
